Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
South America,· South America,1975,BiocapTotGHA,8637972.96268792,0,115116557.459557,135339802.895143,2025121119.29872,371814308.25253,2656029760.86863,,null
South America,· South America,1976,BiocapTotGHA,9094413.29116227,0,122023760.091854,135168227.113839,2015915256.81626,373280734.887604,2655482392.20072,,null
South America,· South America,1977,BiocapTotGHA,9471914.12336645,0,124869361.236228,135791311.533276,2010144268.6024,377192407.220111,2657469262.71538,,null
South America,· South America,1978,BiocapTotGHA,9787656.83358309,0,130111070.543159,135994328.70614,1998545166.85673,378513457.768165,2652951680.70778,,null
South America,· South America,1979,BiocapTotGHA,10081172.0446723,0,131780030.816095,136225444.629188,1990516445.51733,381116747.497162,2649719840.50444,,null
South America,· South America,1980,BiocapTotGHA,10697633.3701991,0,135287058.990025,136217594.682586,2064259343.33448,382738885.715966,2729200516.09325,,null
South America,· South America,1981,BiocapTotGHA,11225311.4744471,0,142444226.802471,136478983.180257,2064960295.9659,385531055.006136,2740639872.42922,,null
South America,· South America,1982,BiocapTotGHA,11969529.1033162,0,155065802.532192,135737690.436636,2067096587.45602,385315615.118382,2755185224.64655,,null
South America,· South America,1983,BiocapTotGHA,11952666.508259,0,151625655.681651,135399824.587233,2067506704.48793,386161890.784985,2752646742.05006,,null
South America,· South America,1984,BiocapTotGHA,13497993.4974742,0,166428253.722368,134524233.589591,2066152744.47986,385815063.038167,2766418288.32745,,null
South America,· South America,1985,BiocapTotGHA,14752759.5866794,0,174765585.609988,133819638.721916,2062001426.84681,385533940.593522,2770873351.35892,,null
South America,· South America,1986,BiocapTotGHA,14439391.0151111,0,169358165.781433,132894208.101607,2081185028.72471,385425778.460645,2783302572.08351,,null
South America,· South America,1987,BiocapTotGHA,15739175.5067016,0,178673284.119081,132743548.272383,2080390760.78087,386795648.089554,2794342416.76858,,null
South America,· South America,1988,BiocapTotGHA,16476157.007468,0,186335805.927281,132483653.228188,2079806019.4655,387179652.123761,2802281287.75219,,null
South America,· South America,1989,BiocapTotGHA,17113280.8969985,0,185428984.015541,132337111.670427,2078404103.4015,388251674.24232,2801535154.22678,,null
South America,· South America,1990,BiocapTotGHA,16628773.0565041,0,181500384.632875,132588261.801529,2070500643.00223,392698612.686431,2793916675.17957,,null
South America,· South America,1991,BiocapTotGHA,16692553.9047805,0,181686107.181874,132388646.063992,2063209855.38452,394145814.93733,2788122977.4725,,null
South America,· South America,1992,BiocapTotGHA,17448301.3886966,0,187499152.872921,133608532.461419,2081114761.47959,399531254.857089,2819202003.05972,,null
South America,· South America,1993,BiocapTotGHA,17750621.9085989,0,189067132.370848,133534140.876701,2076683741.32684,401366667.756248,2818402304.23923,,null
South America,· South America,1994,BiocapTotGHA,18643950.3776317,0,196596896.688863,133288744.34231,2069585705.38703,400578584.355406,2818693881.15124,,null
South America,· South America,1995,BiocapTotGHA,18985229.2155357,0,207122532.198916,132901572.672608,2059322712.06123,401829225.665173,2820161271.81346,,null
South America,· South America,1996,BiocapTotGHA,18565225.1920427,0,196582154.571117,132732730.370145,2054440940.83081,405391378.886876,2807712429.851,,null
South America,· South America,1997,BiocapTotGHA,20104648.2344309,0,215783729.279625,132694975.901784,2043309992.86169,406127386.237617,2818020732.51515,,null
South America,· South America,1998,BiocapTotGHA,21171576.793112,0,231319845.478835,132717010.236261,2033442720.00263,407552116.283848,2826203268.79468,,null
South America,· South America,1999,BiocapTotGHA,22262433.8683186,0,239135830.596454,132760772.399996,2021627420.86361,408943365.0798,2824729822.80816,,null
South America,· South America,2000,BiocapTotGHA,23314370.4467614,0,247768479.205826,136941074.762653,2056081549.43279,408974770.512765,2873080244.3608,,null
South America,· South America,2001,BiocapTotGHA,25138987.4665146,0,262263435.175672,137156591.945498,2043739455.24557,406574933.115655,2874873402.94891,,null
South America,· South America,2002,BiocapTotGHA,26491563.3156377,0,272645350.405174,137157108.68711,2036180411.58373,407162613.271312,2879637047.26297,,null
South America,· South America,2003,BiocapTotGHA,28653891.8675136,0,298771777.382782,136523287.086146,2017844985.60739,405734597.844247,2887528539.78808,,null
South America,· South America,2004,BiocapTotGHA,28829729.2037065,0,305387097.868286,136282381.227941,2005070274.26433,407256253.419988,2882825735.98425,,null
