Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
South America,· South America,1975,EFConsTotGHA,8637972.96268792,138500990.001305,95294432.123981,13049054.77978,83989478.9102803,244750020.881131,584221949.659166,,null
South America,· South America,1976,EFConsTotGHA,9094413.29116227,147607693.441977,95909251.7413289,15236112.1454821,87641909.6982799,251574213.149038,607063593.467267,,null
South America,· South America,1977,EFConsTotGHA,9471914.12336645,155506190.018681,93672874.1014097,17131241.4763416,90513483.429273,259466449.310013,625762152.459084,,null
South America,· South America,1978,EFConsTotGHA,9787656.83358309,162920241.336685,102589991.259959,23496367.2979812,95298644.8612173,255828448.266643,649921349.856069,,null
South America,· South America,1979,EFConsTotGHA,10081172.0446723,171234587.339695,103878933.286704,21092086.5554141,104036766.730124,261089817.023262,671413362.979871,,null
South America,· South America,1980,EFConsTotGHA,10697633.3701991,170421206.190092,107958727.272614,18987611.0026445,108791208.032855,278621668.878322,695478054.746727,,null
South America,· South America,1981,EFConsTotGHA,11225311.4744471,157838188.590473,110170225.774799,19961203.1945152,108891847.853787,274607718.08512,682694494.97314,,null
South America,· South America,1982,EFConsTotGHA,11969529.1033162,153431879.908338,123036708.360277,21204764.3561664,109662565.972854,272277264.016277,691582711.717227,,null
South America,· South America,1983,EFConsTotGHA,11952666.508259,141718408.491493,104635796.374035,18650408.3078792,111475073.560011,278579168.864871,667011522.106549,,null
South America,· South America,1984,EFConsTotGHA,13497993.4974742,142173874.712565,121243979.179365,21949937.3135331,113471147.719148,280398417.00192,692735349.424006,,null
South America,· South America,1985,EFConsTotGHA,14752759.5866794,139956798.355191,121838717.800017,21663913.4983536,115699949.622124,278267536.375268,692179675.237632,,null
South America,· South America,1986,EFConsTotGHA,14439391.0151111,159985884.790614,134450495.22491,22966277.6184005,119082787.874482,291753748.338195,742678584.861711,,null
South America,· South America,1987,EFConsTotGHA,15739175.5067016,162537464.801893,140292550.687773,24519767.5644559,122320374.779778,290413664.665076,755822998.005678,,null
South America,· South America,1988,EFConsTotGHA,16476157.007468,163667424.308802,140248641.558279,30494649.3795235,121625006.917569,288824300.470759,761336179.642401,,null
South America,· South America,1989,EFConsTotGHA,17113280.8969985,163479778.973523,138086884.674089,31110103.3216572,128049354.302276,302212169.231841,780051571.400385,,null
South America,· South America,1990,EFConsTotGHA,16628773.0565041,163106122.015777,125199089.915909,32461436.0551441,125450481.584308,309208958.579165,772054861.206807,,null
South America,· South America,1991,EFConsTotGHA,16692553.9047805,171948466.954004,133645746.701923,32751284.7194558,128971770.922629,314200146.797835,798209970.000628,,null
South America,· South America,1992,EFConsTotGHA,17448301.3886966,181667589.877025,139572005.509983,36035224.9263342,134334848.851516,317244726.016764,826302696.570318,,null
South America,· South America,1993,EFConsTotGHA,17750621.9085989,191269623.6911,144552228.515879,37776655.8507751,134971921.003687,316273239.697193,842594290.667233,,null
South America,· South America,1994,EFConsTotGHA,18643950.3776317,200708265.796824,156139740.832923,42162740.9539493,136600798.7298,317857702.322529,872113199.013657,,null
South America,· South America,1995,EFConsTotGHA,18985229.2155357,222415445.08301,161792581.295375,47245189.4036798,140935925.012846,320947804.232219,912322174.242665,,null
South America,· South America,1996,EFConsTotGHA,18565225.1920427,240801838.549692,160180780.600977,49333322.4949867,139167347.913105,319412008.575187,927460523.325991,,null
South America,· South America,1997,EFConsTotGHA,20104648.2344309,247997948.274222,159443159.759704,42731908.1140136,140650826.583049,316108511.836574,927037002.801992,,null
South America,· South America,1998,EFConsTotGHA,21171576.793112,251420000.826864,164856020.446747,36799272.6353995,141009770.846573,316312859.29755,931569500.846246,,null
South America,· South America,1999,EFConsTotGHA,22262433.8683186,235895055.921578,166088800.442481,36180500.0882139,151324247.260253,314252646.819663,926003684.400507,,null
South America,· South America,2000,EFConsTotGHA,23314370.4467614,247933744.361262,177734334.977988,34103275.7834033,157090039.335677,318890029.837096,959065794.742189,,null
South America,· South America,2001,EFConsTotGHA,25138987.4665146,240446140.526695,171175145.951626,37650712.3585211,143736448.14839,319638023.729135,937785458.180881,,null
South America,· South America,2002,EFConsTotGHA,26491563.3156377,228797103.336089,182976526.343443,36729068.1919016,147014311.229248,322978784.092955,944987356.509274,,null
South America,· South America,2003,EFConsTotGHA,28653891.8675136,229345879.865717,196621647.577566,33601812.5600092,158042787.067301,320317264.489464,966583283.427572,,null
South America,· South America,2004,EFConsTotGHA,28829729.2037065,247100774.913114,187549612.784548,39956081.9689651,150298284.145683,307349334.832215,961083817.848231,,null
South America,· South America,2005,EFConsTotGHA,28264719.4608863,251112829.181009,177546580.865899,37596166.5691945,149517052.814205,295418859.589677,939456208.48087,,null
South America,· South America,2006,EFConsTotGHA,28895166.2606925,269563488.805725,181825235.027524,39471945.7144771,149762109.426873,294384973.686175,963902918.921465,,null
South America,· South America,2007,EFConsTotGHA,30524591.4128572,294543259.124639,203043781.341075,36685208.1909333,152264126.382392,292208750.961102,1009269717.413,,null
South America,· South America,2008,EFConsTotGHA,32612842.3038029,333654010.116487,230326801.345652,37565863.9433163,149671510.25716,303548155.602887,1087379183.5693,,null
South America,· South America,2009,EFConsTotGHA,30720681.040256,317489819.599094,194057953.038428,34418518.3407379,143656458.086086,309615627.94149,1029959058.04609,,null
South America,· South America,2010,EFConsTotGHA,32940604.2052389,366439534.444122,227008202.971993,31643998.2172278,151972581.419107,305469212.682623,1115474133.94031,,null
South America,· South America,2011,EFConsTotGHA,33679118.3730128,382235542.356562,233637113.306642,35155608.1240035,164425655.379507,305587503.177586,1154720540.71731,,null
South America,· South America,2012,EFConsTotGHA,33065770.8867526,393887882.686848,216465884.64144,31047974.4804953,172865264.045559,306533775.889854,1153866552.63095,,null
South America,· South America,2013,EFConsTotGHA,35359392.7104259,401759560.615204,245048479.385522,34237300.9576784,166943808.360368,296202825.497412,1179551367.52661,,null
South America,· South America,2014,EFConsTotGHA,35323675.5815136,403470667.563273,259493179.103837,33319089.9373841,157626012.05204,298734183.144293,1187966807.38234,,null
