Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Asia,º Asia,1980,BiocapTotGHA,124166001.600538,0,824432196.189055,361135940.143403,597551407.380033,181684827.549549,2088970372.86258,,null
Asia,º Asia,1981,BiocapTotGHA,132221860.271639,0,869248752.504307,362360651.77655,595098534.663429,183775691.228485,2142705490.44441,,null
Asia,º Asia,1982,BiocapTotGHA,139254354.515577,0,912603197.14328,360400420.2174,591171886.262973,184627453.569979,2188057311.70921,,null
Asia,º Asia,1983,BiocapTotGHA,144950311.994197,0,961228993.374213,359503344.440506,586932662.381017,185906866.680439,2238522178.87037,,null
Asia,º Asia,1984,BiocapTotGHA,151353195.609461,0,1014027716.36742,362732051.821268,583341855.435306,185681036.084258,2297135855.31772,,null
Asia,º Asia,1985,BiocapTotGHA,148553060.267546,0,1022430562.09634,360835909.351469,580759490.163536,187660518.575898,2300239540.45479,,null
Asia,º Asia,1986,BiocapTotGHA,153961929.327495,0,1052241757.59728,358336840.088779,576589916.25536,188733496.14646,2329863939.41537,,null
Asia,º Asia,1987,BiocapTotGHA,159239506.999163,0,1069178279.37343,357884696.599304,573846082.611234,191390149.953266,2351538715.53639,,null
Asia,º Asia,1988,BiocapTotGHA,158530091.842853,0,1073704187.51456,357184373.183255,571585616.642953,192649618.495883,2353653887.6795,,null
Asia,º Asia,1989,BiocapTotGHA,166283904.230338,0,1110654666.72231,356789287.803445,570742609.761478,195013594.016698,2399484062.53427,,null
Asia,º Asia,1990,BiocapTotGHA,179600850.499257,0,1178034160.28707,357491178.143925,569795973.386598,196782598.747678,2481704761.06452,,null
Asia,º Asia,1991,BiocapTotGHA,179698544.017994,0,1170957063.94069,356957326.17249,571706233.629498,196514371.802355,2475833539.56303,,null
Asia,º Asia,1992,BiocapTotGHA,191110250.636457,0,1249470578.06913,362056955.706126,586648543.492155,238560081.462361,2627846409.36623,,null
Asia,º Asia,1993,BiocapTotGHA,196855111.66437,0,1263152367.98383,362934496.951844,590206427.083553,240215462.701562,2653363866.38515,,null
Asia,º Asia,1994,BiocapTotGHA,204503538.585992,0,1283604395.75268,362270806.543105,592247522.156458,241507294.668352,2684133557.70659,,null
Asia,º Asia,1995,BiocapTotGHA,210190653.600209,0,1297114131.96147,361219911.132959,593385400.127328,240121206.099452,2702031302.92142,,null
Asia,º Asia,1996,BiocapTotGHA,222401046.128153,0,1357048663.88794,361195243.765967,597394957.301582,244944551.664193,2782984462.74784,,null
Asia,º Asia,1997,BiocapTotGHA,226276940.153195,0,1365418886.59664,361095767.483948,598284542.544734,245023737.751011,2796099874.52952,,null
Asia,º Asia,1998,BiocapTotGHA,236534771.725087,0,1418610841.41311,361931973.914794,599672326.312371,257116130.461121,2873866043.82649,,null
Asia,º Asia,1999,BiocapTotGHA,243113840.971298,0,1445673926.18057,363293007.818603,600355555.552136,257067986.18257,2909504316.70518,,null
Asia,º Asia,2000,BiocapTotGHA,242747366.473858,0,1431378325.61977,364574744.207342,619759037.619293,284773079.795266,2943232553.71552,,null
Asia,º Asia,2001,BiocapTotGHA,247233611.926516,0,1442236915.07976,365150998.113024,623678300.747464,284481051.787027,2962780877.65379,,null
Asia,º Asia,2002,BiocapTotGHA,253987255.146181,0,1450010387.99303,365174352.941544,629060952.089931,284357108.744024,2982590056.91471,,null
Asia,º Asia,2003,BiocapTotGHA,255008529.27072,0,1460677119.35027,363511297.079072,631095229.938821,279479684.634962,2989771860.27385,,null
Asia,º Asia,2004,BiocapTotGHA,269459955.268351,0,1518827839.07823,363073686.076808,637442387.276747,280460841.853948,3069264709.55409,,null
