Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Africa,º Africa,1961,Earths,0.00784535374539494,0.0209278465680646,0.111730650509861,0.0142465666729006,0.141989484626684,0.106792594357272,0.403532496480177,,null
Africa,º Africa,1962,Earths,0.00820597563824303,0.0214040159821267,0.115102753132973,0.0146413327526544,0.142598727858211,0.106725399300801,0.408678204665009,,null
Africa,º Africa,1963,Earths,0.00845593840371254,0.0214659541966337,0.122244780108141,0.0151636283041138,0.151050664833545,0.10878242988184,0.427163395727986,,null
Africa,º Africa,1964,Earths,0.00842307978502316,0.0271555124607247,0.11975955065661,0.0143920048175808,0.147299827277415,0.118692659725666,0.435722634723019,,null
Africa,º Africa,1965,Earths,0.0085200683773484,0.0308632465341795,0.11901163648343,0.0149917827203872,0.150263141157571,0.122473775952675,0.44612365122559,,null
Africa,º Africa,1966,Earths,0.00903793881464204,0.0291286519339141,0.121267801168447,0.0162144266559983,0.152447021858632,0.125104339803602,0.453200180235235,,null
Africa,º Africa,1967,Earths,0.00964200869273077,0.0298281305062956,0.130108729379026,0.0161970629642411,0.154174686568881,0.128670545617415,0.46862116372859,,null
Africa,º Africa,1968,Earths,0.00986449930532534,0.0328010810338057,0.12645065246533,0.0174293714282892,0.155609742191953,0.132328661555352,0.474484007980055,,null
Africa,º Africa,1969,Earths,0.0104150330464744,0.035875750368801,0.143348777604121,0.0175716921178614,0.157680797548714,0.132469505123607,0.497361555809579,,null
Africa,º Africa,1970,Earths,0.0109451812885126,0.0402388555574596,0.14942856890576,0.0190789722125933,0.159923843506117,0.133140831745607,0.51275625321605,,null
Africa,º Africa,1971,Earths,0.0109516205484863,0.04347628078504,0.149935003105927,0.0185864644554886,0.153666171656917,0.130932954727231,0.50754849527909,,null
Africa,º Africa,1972,Earths,0.0110369663635912,0.0443470754692376,0.137969277593866,0.0215050746696325,0.153244059170493,0.134233003043427,0.502335456310248,,null
Africa,º Africa,1973,Earths,0.0106989204978806,0.127915336390453,0.136514343143844,0.0265280150574515,0.152768313604567,0.12474664392643,0.579171572620625,,null
Africa,º Africa,1974,Earths,0.0118418740956603,0.13628606634888,0.155779259698665,0.0266883332874826,0.154149007316283,0.127620375429167,0.612364916176137,,null
Africa,º Africa,1975,Earths,0.0117070553666413,0.139539774785848,0.153226139961928,0.0243952118790844,0.151336068552276,0.131145652186944,0.611349902732723,,null
Africa,º Africa,1976,Earths,0.0119319087172219,0.146722747479663,0.148325286585659,0.0226963812807047,0.151076703906375,0.130830922308198,0.611583950277822,,null
Africa,º Africa,1977,Earths,0.0116146239737873,0.153060515351597,0.145380707877736,0.0254381889059458,0.152138138476148,0.132826324389222,0.620458498974437,,null
Africa,º Africa,1978,Earths,0.0119787085365615,0.145912367131114,0.149100619405002,0.0260862884632461,0.1523697240023,0.138195049873672,0.623642757411896,,null
Africa,º Africa,1979,Earths,0.0119481225891605,0.149856583171132,0.146192130231787,0.0266884512818187,0.154835970692888,0.142708762385939,0.632230020352726,,null
Africa,º Africa,1980,Earths,0.0121360559298937,0.155326558133707,0.148479930140645,0.0264057047404043,0.158621083958441,0.144382671353038,0.645352004256128,,null
Africa,º Africa,1981,Earths,0.0128953408584435,0.159714679146775,0.154440185937567,0.0286133107365325,0.161059874104258,0.144730023494411,0.661453414277987,,null
Africa,º Africa,1982,Earths,0.0132162591890473,0.15023013047342,0.153462989797717,0.0310579864961565,0.159059293151822,0.147381303829462,0.654407962937624,,null
Africa,º Africa,1983,Earths,0.0128114743798281,0.147274088327126,0.150001685171969,0.0297662693617293,0.163874395263841,0.147260654648484,0.650988567152978,,null
Africa,º Africa,1984,Earths,0.0127447252424098,0.144564827734172,0.153285169195949,0.0285616761220063,0.161113211048281,0.137390981012645,0.637660590355463,,null
Africa,º Africa,1985,Earths,0.0144919019324209,0.146250032801664,0.176110229548817,0.0271226069636038,0.161780798648901,0.132225828397974,0.657981398293381,,null
Africa,º Africa,1986,Earths,0.0151320720982827,0.143690068102493,0.177853485209268,0.0281083905670825,0.162116544099117,0.130167870908985,0.657068430985229,,null
Africa,º Africa,1987,Earths,0.0149047282232255,0.150160277474479,0.171101840601322,0.0313369749547526,0.164782866071295,0.130215459578072,0.662502146903147,,null
Africa,º Africa,1988,Earths,0.0160570521265318,0.153180073348727,0.184136770966284,0.0336518882739857,0.167377916487791,0.130094957612124,0.684498658815443,,null
Africa,º Africa,1989,Earths,0.0164924670305915,0.155667388756688,0.1843067364716,0.0341087960781142,0.167702779212115,0.128561032204332,0.686839199753441,,null
Africa,º Africa,1990,Earths,0.0164039080803722,0.151796388317937,0.178126435934599,0.0329029068245193,0.165500242947955,0.129543113817277,0.674272995922659,,null
Africa,º Africa,1991,Earths,0.0178476970480858,0.152613994113849,0.19900190182242,0.0278669501063229,0.167737292432914,0.127984976690516,0.693052812214108,,null
Africa,º Africa,1992,Earths,0.0169601581675289,0.153355754979069,0.195057776600444,0.0291185868538352,0.168399172545534,0.134754651560766,0.697646100707177,,null
Africa,º Africa,1993,Earths,0.0172029810989696,0.140816865080403,0.18583557240998,0.0267869540561902,0.182104050294068,0.130172217361977,0.682918640301588,,null
Africa,º Africa,1994,Earths,0.0179156457028653,0.138693486940651,0.189021651245081,0.0249231729349855,0.185322557440178,0.128864292488632,0.684740806752393,,null
Africa,º Africa,1995,Earths,0.0174661536297722,0.144032130623187,0.186146660385178,0.0270973811268277,0.189639680329373,0.134038015318291,0.698420021412629,,null
Africa,º Africa,1996,Earths,0.019948917987141,0.149037669167409,0.201710577339295,0.0247399715538147,0.186943700455243,0.126912728966575,0.709293565469477,,null
Africa,º Africa,1997,Earths,0.0186669794125585,0.152195824528013,0.18681884508372,0.0268116492149393,0.187103028390221,0.131555557227731,0.703151883857183,,null
Africa,º Africa,1998,Earths,0.0200821534368085,0.154417062061257,0.205489479287828,0.0268384001090942,0.184325465524828,0.130989839806331,0.722142400226146,,null
Africa,º Africa,1999,Earths,0.0203469432103408,0.14813379028042,0.202287698719113,0.025807107674831,0.182785724222944,0.135110419899791,0.714471684007439,,null
Africa,º Africa,2000,Earths,0.0199744441252231,0.152314786357698,0.199563922242036,0.0241600308312502,0.182447382328767,0.13391325801998,0.712373823904954,,null
Africa,º Africa,2001,Earths,0.021376693187583,0.164352245682126,0.208222554251425,0.0255314359718533,0.181588738726084,0.133752979334547,0.734824647153619,,null
Africa,º Africa,2002,Earths,0.0216173717480285,0.170786939511998,0.214552688727429,0.0239149777532076,0.181434116984017,0.132996270288378,0.745302365013058,,null
Africa,º Africa,2003,Earths,0.0223137259627248,0.182532669848527,0.22391740726915,0.0255116190976032,0.182906399598558,0.134191733263424,0.771373555039986,,null
Africa,º Africa,2004,Earths,0.0225177364368201,0.19362254583271,0.218198708614404,0.0285355887886103,0.18096022274346,0.131131391967727,0.774966194383732,,null
Africa,º Africa,2005,Earths,0.0230787475817885,0.194501799423689,0.226859172453009,0.0294917885308733,0.183539114573254,0.13316329772262,0.790633920285234,,null
