Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Central America,· Central America,1977,EFConsTotGHA,3119925.83863008,69683138.3396628,32160788.8846019,2959962.00503969,25582512.0313187,33054156.8364981,166560483.935751,,null
Central America,· Central America,1978,EFConsTotGHA,3500756.87070152,75654482.1523652,35028132.446576,3938732.76241938,23361372.4860159,31940034.4202371,173423511.138316,,null
Central America,· Central America,1979,EFConsTotGHA,3286975.26416577,81457614.4189906,31945809.5943636,4094591.16228665,24501146.8661474,32499944.3951894,177786081.701143,,null
Central America,· Central America,1980,EFConsTotGHA,3692921.29282784,93354525.3626849,43371984.7973516,4682596.87738333,25921807.1470127,35237843.2553086,206261678.732569,,null
Central America,· Central America,1981,EFConsTotGHA,4023030.05769539,99506802.7809193,47215948.5670647,6227722.51295716,25942209.607177,35894034.509745,218809748.035559,,null
Central America,· Central America,1982,EFConsTotGHA,3759663.00762046,94393748.2440825,40199786.2193075,4883864.6590557,26029880.8833188,35178507.531939,204445450.545324,,null
Central America,· Central America,1983,EFConsTotGHA,4156829.00827895,85044769.1200716,47582780.077529,3686626.54695253,25824953.7875867,35704276.1450088,202000234.685428,,null
Central America,· Central America,1984,EFConsTotGHA,4216569.74305179,89961559.7687047,46563389.3863108,5107745.82297995,25775388.8927236,36374170.7820185,207998824.395789,,null
Central America,· Central America,1985,EFConsTotGHA,4587308.83900561,96216664.2114884,48790819.1865807,5267489.77224141,26484358.1600411,36692006.3768887,218038646.546246,,null
Central America,· Central America,1986,EFConsTotGHA,4456825.10318492,90848722.3424683,43353491.2212913,5379247.44682979,26546064.9001609,35023809.7594405,205608160.773376,,null
Central America,· Central America,1987,EFConsTotGHA,4558354.1308944,94061764.898962,46435616.635536,5540016.9156058,26954390.001368,35114032.8479216,212664175.430288,,null
Central America,· Central America,1988,EFConsTotGHA,4203233.82305383,98446952.4205197,46145525.8124675,6307617.01836551,27185278.893629,36783294.4726341,219071902.44067,,null
