Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Central America,· Central America,1961,Earths,0.00715252561121979,0.133277500826451,0.110888629844394,0.00472054715708347,0.115363451825265,0.219171189902683,0.590573845167097,,null
Central America,· Central America,1962,Earths,0.00753128666828306,0.130091755337034,0.108006593639687,0.00510833808479142,0.117786683113187,0.211900312599829,0.580424969442811,,null
Central America,· Central America,1963,Earths,0.0082575732663272,0.139157650782846,0.117657971455508,0.00597047979736908,0.119090624656668,0.211540168650903,0.601674468609622,,null
Central America,· Central America,1964,Earths,0.00969189725445852,0.158059528930065,0.13123613308702,0.00609790118972972,0.120301839729982,0.217097900245399,0.642485200436654,,null
Central America,· Central America,1965,Earths,0.0101199572366169,0.160405800065301,0.127965530302066,0.00648148138785908,0.122686086733644,0.214760570889936,0.642419426615422,,null
Central America,· Central America,1966,Earths,0.0112326495778916,0.169051048798714,0.14108435051652,0.0071235200210209,0.12119220218878,0.207687738919407,0.657371510022333,,null
Central America,· Central America,1967,Earths,0.0114411092073983,0.186279317257993,0.135085466484566,0.00821155493602161,0.124836508703087,0.206908125109762,0.672762081698829,,null
Central America,· Central America,1968,Earths,0.012297854927919,0.196398360406294,0.145968403393382,0.00834105995601607,0.125235944365923,0.200154369005669,0.688395992055203,,null
Central America,· Central America,1969,Earths,0.0124972251228812,0.213507788942775,0.140273269466247,0.0081862996273162,0.12704221821551,0.192909143619885,0.694415944994615,,null
Central America,· Central America,1970,Earths,0.0141807181238985,0.240639965574623,0.163296935889459,0.00899548332231716,0.133102155203446,0.189115768878099,0.749331026991846,,null
Central America,· Central America,1971,Earths,0.0141460109522334,0.261576620887601,0.156655333294244,0.0107904787939331,0.127143126617807,0.187965554332499,0.758277124878318,,null
Central America,· Central America,1972,Earths,0.0139629424626391,0.294216281662074,0.148392060125253,0.011385378265565,0.128578590327146,0.181877724074053,0.778412976916733,,null
Central America,· Central America,1973,Earths,0.0151167577490265,0.330755499956199,0.166311979880404,0.0148709340154604,0.129822447996109,0.18232992302223,0.839207542619427,,null
Central America,· Central America,1974,Earths,0.0155675768227044,0.348821674886214,0.179648623340406,0.0136591077561719,0.136001103970852,0.190310694607289,0.884008781383638,,null
Central America,· Central America,1975,Earths,0.0164030335108005,0.348738562822317,0.180464745725615,0.0167125308390531,0.136061379050508,0.190070526862256,0.888450778810548,,null
